uid;user_behavioral_profile;date;arrival_times;permanence_times;trajectory;sem_trajectory
98;7;18/04/18;[14,28];[6,8];[53,53];[4,4]
98;7;23/04/18;[12,24];[6,8];[14,14];[4,4]
98;7;24/04/18;[18,25];[5,6];[37,37];[4,4]
98;7;25/04/18;[12,24];[10,8];[53,53];[4,4]
98;7;30/04/18;[12,23];[9,11];[14,14];[4,4]
98;7;01/05/18;[22,27];[5,5];[37,37];[4,4]
98;7;02/05/18;[12,17,21];[9,9,9];[53,53,53];[4,4,4]
98;7;07/05/18;[10,20];[7,7];[14,14];[4,4]
98;7;08/05/18;[20,27];[5,5];[37,37];[4,4]
98;7;09/05/18;[12,22];[6,8];[53,53];[4,4]
98;7;13/05/18;[10,23];[4,4];[13,13];[4,4]
98;7;14/05/18;[14,17,22,27];[8,8,11,6];[14,14,14,14];[4,4,4,4]
98;7;16/05/18;[14,27];[7,6];[53,53];[4,4]
98;7;20/05/18;[10,20];[4,4];[13,13];[4,4]
98;7;21/05/18;[14,29];[7,9];[14,14];[4,4]
98;7;23/05/18;[12,19];[5,7];[53,53];[4,4]
98;7;28/05/18;[12,22];[9,8];[14,14];[4,4]
98;7;30/05/18;[12,23];[6,6];[53,53];[4,4]
98;7;04/06/18;[14,17,22];[6,11,9];[14,14,14];[4,4,4]
98;7;05/06/18;[20,24,27];[6,7,5];[37,37,37];[4,4,4]
98;7;06/06/18;[12,23];[9,10];[53,53];[4,4]
98;7;10/06/18;[4,17];[3,3];[13,13];[4,4]
98;7;11/06/18;[12,17,21,24];[7,11,7,10];[14,14,14,14];[4,4,4,4]
98;7;12/06/18;[18,23];[6,7];[37,37];[4,4]
98;7;13/06/18;[16,27];[5,10];[53,53];[4,4]
98;7;18/06/18;[12,19,21];[7,6,11];[14,14,14];[4,4,4]
98;7;19/06/18;[22,29];[6,7];[37,37];[4,4]
98;7;20/06/18;[14,27];[10,8];[53,53];[4,4]
98;7;25/06/18;[10,20];[6,10];[14,14];[4,4]
98;7;26/06/18;[20,25];[7,5];[37,37];[4,4]
98;7;27/06/18;[16,19,29];[10,10,5];[53,53,53];[4,4,4]
98;7;01/07/18;[8,15];[4,4];[13,13];[4,4]
98;7;02/07/18;[10,17,22];[8,11,9];[14,14,14];[4,4,4]
98;7;04/07/18;[14,27];[10,10];[53,53];[4,4]
98;7;09/07/18;[14,16,19,24];[7,7,9,11];[14,14,14,14];[4,4,4,4]
98;7;10/07/18;[22,26];[5,7];[37,37];[4,4]
98;7;14/07/18;[14,27];[6,5];[13,13];[4,4]
98;7;17/07/18;[24,30];[6,5];[37,37];[4,4]
98;7;18/07/18;[12,18];[9,8];[53,53];[4,4]
98;7;23/07/18;[12,19];[7,10];[14,14];[4,4]
98;7;24/07/18;[20,23];[7,7];[37,37];[4,4]
98;7;25/07/18;[12,22];[9,10];[53,53];[4,4]
98;7;30/07/18;[14,21];[8,6];[14,14];[4,4]
98;7;31/07/18;[24,32];[7,7];[37,37];[4,4]
98;7;08/08/18;[12,24];[5,10];[53,53];[4,4]
98;7;21/08/18;[24,29];[5,7];[37,37];[4,4]
98;7;28/08/18;[20,27];[7,5];[37,37];[4,4]
99;7;05/09/17;[14,22];[8,4];[36,36];[4,4]
99;7;06/09/17;[16,27];[5,6];[53,53];[4,4]
99;7;11/09/17;[14,22];[2,8];[36,36];[4,4]
99;7;13/09/17;[16,27];[5,8];[53,53];[4,4]
99;7;18/09/17;[16,16,20];[8,8,2];[36,53,36];[4,4,4]
99;7;19/09/17;[16,26];[8,7];[36,36];[4,4]
99;7;20/09/17;[14,18];[4,5];[53,53];[4,4]
99;7;25/09/17;[18,28];[6,6];[36,36];[4,4]
99;7;26/09/17;[18,26];[4,5];[36,36];[4,4]
99;7;27/09/17;[18,27];[4,7];[53,53];[4,4]
99;7;02/10/17;[14,14];[3,5];[36,53];[4,4]
99;7;04/10/17;[16,24];[6,6];[53,53];[4,4]
99;7;10/10/17;[16];[7];[36];[4]
99;7;11/10/17;[16,16,18,27];[7,3,7,4];[53,37,53,53];[4,4,4,4]
99;7;16/10/17;[18,18,27];[7,2,2];[36,53,36];[4,4,4]
99;7;17/10/17;[16,23];[6,7];[36,36];[4,4]
99;7;18/10/17;[16,27];[8,3];[53,53];[4,4]
99;7;23/10/17;[18,30];[4,4];[36,36];[4,4]
99;7;24/10/17;[16,25];[7,7];[36,36];[4,4]
99;7;25/10/17;[14,14,26];[7,5,8];[53,37,53];[4,4,4]
99;7;30/10/17;[18,18,27];[4,9,5];[36,53,36];[4,4,4]
99;7;31/10/17;[14,25];[7,4];[36,36];[4,4]
99;7;01/11/17;[12,22];[2,4];[53,53];[4,4]
99;7;04/11/17;[14,26];[4,5];[13,13];[4,4]
99;7;08/11/17;[12,21];[6,3];[53,53];[4,4]
99;7;13/11/17;[18,28];[5,8];[36,36];[4,4]
99;7;14/11/17;[16,23];[6,6];[36,36];[4,4]
99;7;15/11/17;[10,17];[4,7];[53,53];[4,4]
99;7;19/11/17;[10,19];[3,2];[13,13];[4,4]
99;7;21/11/17;[16,26];[5,6];[36,36];[4,4]
99;7;22/11/17;[12,19];[9,5];[53,53];[4,4]
99;7;29/11/17;[14,21,23];[2,6,5];[53,53,53];[4,4,4]
99;7;04/12/17;[14,24];[3,2];[36,36];[4,4]
99;7;11/12/17;[16,30];[7,4];[36,36];[4,4]
99;7;12/12/17;[14,22];[4,4];[36,36];[4,4]
99;7;13/12/17;[14,23];[6,2];[53,53];[4,4]
99;7;16/12/17;[16];[8];[13];[4]
99;7;18/12/17;[18,26];[4,4];[36,36];[4,4]
99;7;19/12/17;[16,24];[7,7];[36,36];[4,4]
99;7;20/12/17;[14,23];[2,2];[53,53];[4,4]
99;7;08/01/18;[12,20];[7,8];[36,36];[4,4]
99;7;09/01/18;[12,15];[7,8];[36,36];[4,4]
99;7;10/01/18;[12,23];[8,8];[53,53];[4,4]
99;7;16/01/18;[16,28];[4,6];[36,36];[4,4]
99;7;17/01/18;[14,22];[5,7];[53,53];[4,4]
99;7;22/01/18;[14,14,23];[6,3,2];[36,34,36];[4,4,4]
99;7;23/01/18;[12,18];[7,4];[36,36];[4,4]
99;7;24/01/18;[14,23];[8,3];[53,53];[4,4]
99;7;30/01/18;[14,23];[8,6];[36,36];[4,4]
99;7;31/01/18;[12,12,24];[7,8,3];[53,37,53];[4,4,4]
99;7;05/02/18;[16,30];[8,8];[36,36];[4,4]
99;7;06/02/18;[12,19];[5,8];[36,36];[4,4]
99;7;07/02/18;[12,23];[4,5];[53,53];[4,4]
99;7;12/02/18;[16,31];[4,8];[36,36];[4,4]
99;7;19/02/18;[14,14,24];[6,13,3];[36,53,36];[4,4,4]
99;7;20/02/18;[14,23];[4,7];[36,36];[4,4]
99;7;21/02/18;[12,12,24];[2,5,3];[53,37,53];[4,4,4]
99;7;24/02/18;[14,29];[4,7];[13,13];[4,4]
99;7;25/02/18;[8,18];[4,4];[13,13];[4,4]
99;7;27/02/18;[12,20];[7,8];[36,36];[4,4]
99;7;28/02/18;[14,21];[6,7];[53,53];[4,4]
99;7;05/03/18;[14,14,28];[8,9,6];[36,53,36];[4,4,4]
99;7;06/03/18;[14,15,24];[8,4,5];[36,36,36];[4,4,4]
99;7;07/03/18;[10,22];[8,4];[53,53];[4,4]
99;7;12/03/18;[18,29];[5,8];[36,36];[4,4]
99;7;13/03/18;[14,16];[7,8];[36,36];[4,4]
99;7;14/03/18;[14,21,25];[4,6,7];[53,53,53];[4,4,4]
99;7;20/03/18;[10,16];[7,8];[36,36];[4,4]
99;7;21/03/18;[12,22];[8,8];[53,53];[4,4]
99;7;26/03/18;[16,25];[2,4];[36,36];[4,4]
99;7;27/03/18;[10,19];[8,6];[36,36];[4,4]
99;7;28/03/18;[12,12,24];[5,4,5];[53,37,53];[4,4,4]
99;7;02/04/18;[16,29];[2,7];[36,36];[4,4]
99;7;03/04/18;[12,18];[6,8];[36,36];[4,4]
99;7;04/04/18;[10,22];[8,3];[53,53];[4,4]
99;7;07/04/18;[14,26];[5,5];[13,13];[4,4]
99;7;10/04/18;[12,19];[5,4];[36,36];[4,4]
99;7;11/04/18;[12,23];[9,2];[53,53];[4,4]
99;7;17/04/18;[14,22];[7,6];[36,36];[4,4]
99;7;18/04/18;[14,24];[4,2];[53,53];[4,4]
99;7;23/04/18;[14,26];[8,8];[36,36];[4,4]
99;7;24/04/18;[10,17];[6,6];[36,36];[4,4]
99;7;25/04/18;[14,22];[2,8];[53,53];[4,4]
99;7;30/04/18;[12,12,12,23];[14,3,8,6];[36,53,36,36];[4,4,4,4]
99;7;01/05/18;[12,19];[8,4];[36,36];[4,4]
99;7;02/05/18;[16,28];[2,7];[53,53];[4,4]
99;7;07/05/18;[14,26];[2,3];[36,36];[4,4]
99;7;08/05/18;[14,23];[5,5];[36,36];[4,4]
99;7;09/05/18;[16,27];[3,3];[53,53];[4,4]
99;7;15/05/18;[10,16];[7,4];[36,36];[4,4]
99;7;16/05/18;[16,26];[3,2];[53,53];[4,4]
99;7;21/05/18;[14,14,14];[7,3,3];[36,7,36];[4,4,4]
99;7;23/05/18;[14,21,30];[4,5,6];[53,53,53];[4,4,4]
99;7;28/05/18;[12,12,12,19];[4,4,5,2];[36,53,36,36];[4,4,4,4]
99;7;30/05/18;[14,26];[7,3];[53,53];[4,4]
99;7;04/06/18;[10,10,10,10,10,10];[3,2,2,4,7,6];[36,53,36,34,36,53];[4,4,4,4,4,4]
99;7;05/06/18;[12,19];[7,6];[36,36];[4,4]
99;7;06/06/18;[16,16,27];[3,5,6];[53,22,53];[4,4,4]
99;7;13/06/18;[18,18,30];[8,8,8];[53,37,53];[4,4,4]
99;7;18/06/18;[10,25];[3,5];[36,36];[4,4]
99;7;19/06/18;[12,21];[8,4];[36,36];[4,4]
99;7;20/06/18;[16,16,26];[2,5,3];[53,37,53];[4,4,4]
99;7;25/06/18;[12,27];[7,3];[36,36];[4,4]
99;7;26/06/18;[14,20];[4,6];[36,36];[4,4]
99;7;03/07/18;[12,17];[4,8];[36,36];[4,4]
99;7;04/07/18;[18,29];[7,5];[53,53];[4,4]
99;7;09/07/18;[10,21];[2,4];[36,36];[4,4]
99;7;10/07/18;[12,16];[8,7];[36,36];[4,4]
99;7;16/07/18;[12,23];[6,4];[36,36];[4,4]
99;7;17/07/18;[12,19];[5,4];[36,36];[4,4]
99;7;18/07/18;[16,29];[5,8];[53,53];[4,4]
99;7;24/07/18;[12,20];[6,5];[36,36];[4,4]
99;7;25/07/18;[20,20,31];[2,6,2];[53,37,53];[4,4,4]
99;7;30/07/18;[14,28];[6,3];[36,36];[4,4]
99;7;31/07/18;[14,21];[4,8];[36,36];[4,4]
99;7;14/08/18;[12,19];[5,6];[36,36];[4,4]
99;7;22/08/18;[16,25];[4,6];[53,53];[4,4]
99;7;27/08/18;[12,18];[4,4];[36,36];[4,4]
99;7;29/08/18;[18,28];[3,5];[53,53];[4,4]
100;7;05/09/17;[14,23];[4,6];[36,36];[4,4]
100;7;06/09/17;[16,33];[5,4];[5,5];[4,4]
100;7;12/09/17;[16,27];[9,8];[36,36];[4,4]
100;7;13/09/17;[16,19,24,27];[6,5,6,6];[5,5,5,5];[4,4,4,4]
100;7;19/09/17;[16,26];[7,9];[36,36];[4,4]
100;7;20/09/17;[16,18,27];[4,6,4];[5,5,5];[4,4,4]
100;7;25/09/17;[16,22];[7,7];[36,36];[4,4]
100;7;26/09/17;[16,24];[12,11];[36,36];[4,4]
100;7;27/09/17;[14,25];[5,5];[5,5];[4,4]
100;7;02/10/17;[12,17];[8,7];[36,36];[4,4]
100;7;04/10/17;[16,24];[7,7];[5,5];[4,4]
100;7;10/10/17;[16,23];[7,12];[36,36];[4,4]
100;7;14/10/17;[16,24];[4,4];[53,53];[4,4]
100;7;16/10/17;[16,25];[8,6];[36,36];[4,4]
100;7;18/10/17;[16,26];[6,5];[5,5];[4,4]
100;7;23/10/17;[14,25];[8,6];[36,36];[4,4]
100;7;24/10/17;[16,19];[12,6];[36,36];[4,4]
100;7;25/10/17;[18,25];[4,7];[5,5];[4,4]
100;7;30/10/17;[12,27];[7,7];[36,36];[4,4]
100;7;01/11/17;[16,18,24,25];[5,7,6,7];[5,5,5,5];[4,4,4,4]
100;7;06/11/17;[10,19];[6,8];[36,36];[4,4]
100;7;07/11/17;[16,25];[5,7];[36,36];[4,4]
100;7;08/11/17;[14,19,37];[6,6,4];[5,5,5];[4,4,4]
100;7;13/11/17;[12,17];[6,6];[36,36];[4,4]
100;7;14/11/17;[16,26];[10,5];[36,36];[4,4]
100;7;20/11/17;[14,29];[7,8];[36,36];[4,4]
100;7;21/11/17;[14,19,25];[10,5,5];[36,36,36];[4,4,4]
100;7;27/11/17;[12,21];[6,8];[36,36];[4,4]
100;7;28/11/17;[16,23];[7,6];[36,36];[4,4]
100;7;29/11/17;[16,24];[5,5];[5,5];[4,4]
100;7;04/12/17;[14,25];[8,6];[36,36];[4,4]
100;7;05/12/17;[16,26];[12,11];[36,36];[4,4]
100;7;06/12/17;[16,19,28];[5,5,4];[5,5,5];[4,4,4]
100;7;11/12/17;[12,27];[7,6];[36,36];[4,4]
100;7;12/12/17;[14,17,27];[10,12,5];[36,36,36];[4,4,4]
100;7;13/12/17;[14,16,19];[5,5,5];[5,5,5];[4,4,4]
100;7;18/12/17;[12,24];[7,8];[36,36];[4,4]
100;7;19/12/17;[16,25];[11,4];[36,36];[4,4]
100;7;20/12/17;[16,28];[6,7];[5,5];[4,4]
100;7;08/01/18;[10,19];[6,6];[36,36];[4,4]
100;7;09/01/18;[14,18];[4,11];[36,36];[4,4]
100;7;10/01/18;[16,27];[4,5];[5,5];[4,4]
100;7;16/01/18;[14,24];[7,11];[36,36];[4,4]
100;7;17/01/18;[16,22,31];[5,7,6];[5,5,5];[4,4,4]
100;7;22/01/18;[10,23];[7,6];[36,36];[4,4]
100;7;23/01/18;[14,22];[10,4];[36,36];[4,4]
100;7;28/01/18;[16,23];[2,9];[53,53];[4,4]
100;7;29/01/18;[10,19,24];[6,6,6];[36,36,36];[4,4,4]
100;7;30/01/18;[12,12,20];[12,9,12];[36,36,36];[4,4,4]
100;7;05/02/18;[12,23];[6,8];[36,36];[4,4]
100;7;06/02/18;[14,20];[9,7];[36,36];[4,4]
100;7;07/02/18;[16,29];[6,6];[5,5];[4,4]
100;7;12/02/18;[14,25];[6,8];[36,36];[4,4]
100;7;13/02/18;[12,20];[8,7];[36,36];[4,4]
100;7;14/02/18;[16,20,27];[6,6,7];[5,5,5];[4,4,4]
100;7;21/02/18;[16,20,24];[5,4,7];[5,5,5];[4,4,4]
100;7;26/02/18;[12,26];[7,6];[36,36];[4,4]
100;7;27/02/18;[12,18];[11,4];[36,36];[4,4]
100;7;28/02/18;[18,21,26];[5,7,6];[5,5,5];[4,4,4]
100;7;05/03/18;[16,27];[7,8];[36,36];[4,4]
100;7;07/03/18;[18,20,31];[7,5,4];[5,5,5];[4,4,4]
100;7;12/03/18;[12,30];[8,7];[36,36];[4,4]
100;7;14/03/18;[20,30];[7,5];[5,5];[4,4]
100;7;19/03/18;[14,26];[7,8];[36,36];[4,4]
100;7;20/03/18;[10,20];[7,10];[36,36];[4,4]
100;7;21/03/18;[18,27];[7,4];[5,5];[4,4]
100;7;26/03/18;[14,21,23];[8,8,7];[36,36,36];[4,4,4]
100;7;27/03/18;[10,19];[12,7];[36,36];[4,4]
100;7;28/03/18;[16,26,27];[7,5,6];[5,5,5];[4,4,4]
100;7;02/04/18;[14,20,30];[8,6,6];[36,36,36];[4,4,4]
100;7;03/04/18;[10,16];[5,5];[36,36];[4,4]
100;7;04/04/18;[18,22,29];[7,4,4];[5,5,5];[4,4,4]
100;7;07/04/18;[14,17,17];[4,4,5];[53,53,53];[4,4,4]
100;7;09/04/18;[16,26];[7,8];[36,36];[4,4]
100;7;10/04/18;[10,18];[6,12];[36,36];[4,4]
100;7;16/04/18;[14,23];[8,8];[36,36];[4,4]
100;7;17/04/18;[8,13,17];[5,10,12];[36,36,36];[4,4,4]
100;7;18/04/18;[20,23,26,27];[4,6,6,5];[5,5,5,5];[4,4,4,4]
100;7;23/04/18;[14,23];[7,8];[36,36];[4,4]
100;7;24/04/18;[12,27];[12,8];[36,36];[4,4]
100;7;25/04/18;[20,24,31];[5,5,4];[5,5,5];[4,4,4]
100;7;30/04/18;[16,26];[7,7];[36,36];[4,4]
100;7;01/05/18;[10,10,20];[9,4,10];[36,45,36];[4,4,4]
100;7;02/05/18;[18,23,30];[7,7,5];[5,5,5];[4,4,4]
100;7;07/05/18;[16,25];[8,6];[36,36];[4,4]
100;7;08/05/18;[10,21];[6,8];[36,36];[4,4]
100;7;09/05/18;[16,19,23,26];[5,5,6,4];[5,5,5,5];[4,4,4,4]
100;7;14/05/18;[14,24];[8,7];[36,36];[4,4]
100;7;15/05/18;[8,21];[5,6];[36,36];[4,4]
100;7;16/05/18;[16,23,27];[4,5,7];[5,5,5];[4,4,4]
100;7;21/05/18;[18,28];[6,7];[36,36];[4,4]
100;7;23/05/18;[18,20,30];[4,6,4];[5,5,5];[4,4,4]
100;7;28/05/18;[14,24];[6,6];[36,36];[4,4]
100;7;30/05/18;[18,21,27];[7,6,5];[5,5,5];[4,4,4]
100;7;04/06/18;[16,25];[8,8];[36,36];[4,4]
100;7;05/06/18;[8,17];[7,11];[36,36];[4,4]
100;7;11/06/18;[14,24];[6,8];[36,36];[4,4]
100;7;12/06/18;[8,16];[5,10];[36,36];[4,4]
100;7;18/06/18;[16,21,27];[7,8,7];[36,36,36];[4,4,4]
100;7;19/06/18;[12,21];[5,11];[36,36];[4,4]
100;7;20/06/18;[20,25];[6,5];[5,5];[4,4]
100;7;25/06/18;[16,27];[8,8];[36,36];[4,4]
100;7;26/06/18;[8,11,15];[10,9,11];[36,36,36];[4,4,4]
100;7;27/06/18;[20,32];[7,5];[5,5];[4,4]
100;7;02/07/18;[14,27];[6,6];[36,36];[4,4]
100;7;03/07/18;[12,22];[8,12];[36,36];[4,4]
100;7;04/07/18;[20,30];[6,4];[5,5];[4,4]
100;7;09/07/18;[16,24];[8,7];[36,36];[4,4]
100;7;10/07/18;[12,20];[5,5];[36,36];[4,4]
100;7;11/07/18;[20,29];[4,7];[5,5];[4,4]
100;7;16/07/18;[14,31];[7,7];[36,36];[4,4]
100;7;17/07/18;[10,10,18];[12,12,8];[36,36,36];[4,4,4]
100;7;18/07/18;[22,31];[4,6];[5,5];[4,4]
100;7;21/07/18;[16,21,27];[4,2,5];[53,53,53];[4,4,4]
100;7;23/07/18;[18,28];[6,6];[36,36];[4,4]
100;7;30/07/18;[14,24];[6,6];[36,36];[4,4]
100;7;31/07/18;[12,19];[5,11];[36,36];[4,4]
100;7;14/08/18;[8,16];[10,11];[36,36];[4,4]
100;7;27/08/18;[16,27];[7,7];[36,36];[4,4]
101;7;04/09/17;[16,21];[3,2];[35,35];[4,4]
101;7;05/09/17;[16,22,23];[6,4,4];[35,35,35];[4,4,4]
101;7;06/09/17;[16,16,21];[5,4,4];[53,53,53];[4,4,4]
101;7;11/09/17;[16,24];[3,2];[35,35];[4,4]
101;7;12/09/17;[14,23];[5,6];[35,35];[4,4]
101;7;13/09/17;[16,16,28];[4,4,5];[53,53,53];[4,4,4]
101;7;18/09/17;[16,20];[3,3];[35,35];[4,4]
101;7;19/09/17;[16,24];[5,5];[35,35];[4,4]
101;7;25/09/17;[18,29];[2,3];[35,35];[4,4]
101;7;26/09/17;[16,22,26];[4,5,5];[35,35,35];[4,4,4]
101;7;27/09/17;[16,25,27];[5,5,5];[53,53,53];[4,4,4]
101;7;02/10/17;[14,26];[2,3];[35,35];[4,4]
101;7;03/10/17;[18,26];[4,4];[35,35];[4,4]
101;7;04/10/17;[20,21,31];[4,4,4];[53,53,53];[4,4,4]
101;7;09/10/17;[16,26];[2,3];[35,35];[4,4]
101;7;11/10/17;[18,18,26];[5,5,4];[53,53,53];[4,4,4]
101;7;16/10/17;[18,20];[2,2];[35,35];[4,4]
101;7;17/10/17;[18,25];[5,5];[35,35];[4,4]
101;7;18/10/17;[18,23,23,27];[4,4,5,5];[53,53,53,53];[4,4,4,4]
101;7;23/10/17;[14,21];[3,2];[35,35];[4,4]
101;7;25/10/17;[18,28];[5,5];[53,53];[4,4]
101;7;30/10/17;[18,29];[3,3];[35,35];[4,4]
101;7;31/10/17;[16,23];[6,6];[35,35];[4,4]
101;7;01/11/17;[16,16,25,31];[5,4,4,5];[53,53,53,53];[4,4,4,4]
101;7;07/11/17;[12,20];[5,6];[35,35];[4,4]
101;7;08/11/17;[16,21,27];[5,4,4];[53,53,53];[4,4,4]
101;7;14/11/17;[14,23];[6,6];[35,35];[4,4]
101;7;15/11/17;[18,18,22,23,28];[5,5,5,4,5];[53,53,53,53,53];[4,4,4,4,4]
101;7;20/11/17;[18,28];[2,3];[35,35];[4,4]
101;7;21/11/17;[14,22];[5,4];[35,35];[4,4]
101;7;22/11/17;[18,23,25,30];[5,4,4,4];[53,53,53,53];[4,4,4,4]
101;7;26/11/17;[16,23];[6,5];[13,13];[4,4]
101;7;27/11/17;[14,17];[2,3];[35,35];[4,4]
101;7;28/11/17;[16,27];[5,4];[35,35];[4,4]
101;7;29/11/17;[20,24,30];[4,4,5];[53,53,53];[4,4,4]
101;7;04/12/17;[14,22];[2,2];[35,35];[4,4]
101;7;05/12/17;[14,20];[4,6];[35,35];[4,4]
101;7;06/12/17;[20,20,24,30];[5,5,4,5];[53,53,53,53];[4,4,4,4]
101;7;11/12/17;[14,24];[2,3];[35,35];[4,4]
101;7;12/12/17;[14,20];[5,6];[35,35];[4,4]
101;7;13/12/17;[20,31];[4,5];[53,53];[4,4]
101;7;20/12/17;[20,20,20,20,31];[4,5,4,5,5];[53,53,53,45,53];[4,4,4,4,4]
101;7;08/01/18;[18,30];[2,3];[35,35];[4,4]
101;7;09/01/18;[14,20];[6,5];[35,35];[4,4]
101;7;10/01/18;[22,32];[5,5];[53,53];[4,4]
101;7;15/01/18;[20,23,30];[3,2,3];[35,35,35];[4,4,4]
101;7;16/01/18;[12,23];[5,5];[35,35];[4,4]
101;7;17/01/18;[22,22,31];[4,4,4];[53,53,53];[4,4,4]
101;7;22/01/18;[20,27];[3,2];[35,35];[4,4]
101;7;23/01/18;[12,22];[5,4];[35,35];[4,4]
101;7;24/01/18;[22,22,29];[5,4,5];[53,53,53];[4,4,4]
101;7;29/01/18;[18,29];[3,2];[35,35];[4,4]
101;7;30/01/18;[10,20];[4,6];[35,35];[4,4]
101;7;31/01/18;[20,22];[5,5];[53,53];[4,4]
101;7;05/02/18;[18,30];[2,2];[35,35];[4,4]
101;7;06/02/18;[10,16];[4,6];[35,35];[4,4]
101;7;07/02/18;[20,20,26];[4,5,4];[53,37,53];[4,4,4]
101;7;12/02/18;[18,28];[2,3];[35,35];[4,4]
101;7;13/02/18;[10,17];[6,5];[35,35];[4,4]
101;7;14/02/18;[20,27];[4,5];[53,53];[4,4]
101;7;19/02/18;[18,29];[3,3];[35,35];[4,4]
101;7;20/02/18;[10,17];[4,4];[35,35];[4,4]
101;7;21/02/18;[22,29];[4,5];[53,53];[4,4]
101;7;26/02/18;[18,21];[2,3];[35,35];[4,4]
101;7;27/02/18;[8,15];[4,5];[35,35];[4,4]
101;7;28/02/18;[20,28];[5,5];[53,53];[4,4]
101;7;06/03/18;[10,17];[4,4];[35,35];[4,4]
101;7;07/03/18;[22,32];[4,5];[53,53];[4,4]
101;7;12/03/18;[18,27];[3,3];[35,35];[4,4]
101;7;13/03/18;[10,15];[5,4];[35,35];[4,4]
101;7;14/03/18;[22,32];[5,5];[53,53];[4,4]
101;7;19/03/18;[20,29];[2,3];[35,35];[4,4]
101;7;20/03/18;[10,16];[4,4];[35,35];[4,4]
101;7;21/03/18;[22,22,33];[5,5,5];[53,53,53];[4,4,4]
101;7;26/03/18;[20,28];[3,3];[35,35];[4,4]
101;7;28/03/18;[22,31];[5,4];[53,53];[4,4]
101;7;03/04/18;[8,15];[4,4];[35,35];[4,4]
101;7;09/04/18;[16,26];[3,3];[35,35];[4,4]
101;7;10/04/18;[8,16];[6,4];[35,35];[4,4]
101;7;11/04/18;[24,24,40];[4,4,4];[53,53,53];[4,4,4]
101;7;16/04/18;[18,28];[3,3];[35,35];[4,4]
101;7;17/04/18;[8,15];[4,4];[35,35];[4,4]
101;7;18/04/18;[24,33];[4,4];[53,53];[4,4]
101;7;23/04/18;[20,30];[3,3];[35,35];[4,4]
101;7;24/04/18;[6,11];[4,6];[35,35];[4,4]
101;7;25/04/18;[24,33];[4,5];[53,53];[4,4]
101;7;30/04/18;[16,24];[2,2];[35,35];[4,4]
101;7;01/05/18;[10,13];[5,6];[35,35];[4,4]
101;7;02/05/18;[22,31];[5,5];[53,53];[4,4]
101;7;07/05/18;[18,24,28];[3,2,2];[35,35,35];[4,4,4]
101;7;08/05/18;[8,12];[4,5];[35,35];[4,4]
101;7;09/05/18;[22,32];[4,5];[53,53];[4,4]
101;7;14/05/18;[18,22,30];[3,2,2];[35,35,35];[4,4,4]
101;7;16/05/18;[26,36];[5,5];[53,53];[4,4]
101;7;21/05/18;[16,26];[3,2];[35,35];[4,4]
101;7;22/05/18;[8,9,9,15];[5,5,5,6];[35,35,35,35];[4,4,4,4]
101;7;23/05/18;[22,31];[5,5];[53,53];[4,4]
101;7;28/05/18;[20,30];[2,2];[35,35];[4,4]
101;7;29/05/18;[10];[4];[35];[4]
101;7;30/05/18;[24,33];[4,4];[53,53];[4,4]
101;7;04/06/18;[16,23,29];[2,3,2];[35,35,35];[4,4,4]
101;7;05/06/18;[12,18];[4,6];[35,35];[4,4]
101;7;06/06/18;[22,30];[4,5];[53,53];[4,4]
101;7;11/06/18;[14];[3];[35];[4]
101;7;12/06/18;[12,15];[4,4];[35,35];[4,4]
101;7;18/06/18;[16,25];[3,2];[35,35];[4,4]
101;7;19/06/18;[12,19];[4,5];[35,35];[4,4]
101;7;20/06/18;[24,24,38];[4,4,4];[53,53,53];[4,4,4]
101;7;23/06/18;[16,24];[4,3];[13,13];[4,4]
101;7;25/06/18;[14,19,20,25];[3,3,3,3];[35,35,35,35];[4,4,4,4]
101;7;26/06/18;[10,16];[5,4];[35,35];[4,4]
101;7;27/06/18;[22,33];[4,5];[53,53];[4,4]
101;7;02/07/18;[18,22,27];[3,3,3];[35,35,35];[4,4,4]
101;7;03/07/18;[12,19];[6,5];[35,35];[4,4]
101;7;04/07/18;[20,30];[4,4];[53,53];[4,4]
101;7;07/07/18;[18,31];[5,8];[13,13];[4,4]
101;7;10/07/18;[16,23];[5,6];[35,35];[4,4]
101;7;11/07/18;[20,20];[5,5];[53,53];[4,4]
101;7;14/07/18;[18,27];[6,3];[13,13];[4,4]
101;7;16/07/18;[16,23];[3,3];[35,35];[4,4]
101;7;23/07/18;[16,27];[2,2];[35,35];[4,4]
101;7;24/07/18;[16,22];[5,6];[35,35];[4,4]
101;7;30/07/18;[14,27];[3,2];[35,35];[4,4]
101;7;31/07/18;[14,21];[4,4];[35,35];[4,4]
101;7;13/08/18;[20,24,24,31];[3,2,3,2];[35,35,35,35];[4,4,4,4]
101;7;15/08/18;[16,16,21,22,27];[4,5,4,5,5];[53,53,53,53,53];[4,4,4,4,4]
101;7;29/08/18;[18,18,18,28];[4,4,4,5];[53,53,53,53];[4,4,4,4]
102;7;04/09/17;[14,29];[10,5];[37,37];[4,4]
102;7;05/09/17;[16,24];[5,9];[37,37];[4,4]
102;7;06/09/17;[16,16,19,28];[4,8,6,4];[45,5,45,45];[4,4,4,4]
102;7;11/09/17;[16,24];[9,9];[37,37];[4,4]
102;7;12/09/17;[16,29];[6,6];[37,37];[4,4]
102;7;13/09/17;[16,16,28];[6,6,8];[45,5,45];[4,4,4]
